Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
9755621,00001000,true,Rx,9,8,00,00,00,33,00,00,1E,73,
9756923,00001001,true,Rx,9,8,00,00,00,88,00,00,00,00,
9758069,00001002,true,Rx,9,8,00,00,00,00,00,00,00,00,
9747829,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
9750601,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
9752317,000002B4,false,Rx,9,3,03,00,0A,00,00,00,00,00,
9759392,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
9760408,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
9767732,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
9770621,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
9772336,000003AC,false,Rx,9,3,03,00,1D,00,00,00,00,00,
9775114,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
9780485,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
9788424,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
9790743,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
9792382,000003A4,false,Rx,9,3,03,00,2C,00,00,00,00,00,
9795160,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
9800476,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
9807774,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
9810689,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
9815052,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
9819310,00000010,false,Rx,9,4,30,08,00,2D,00,00,00,00,
9820390,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
9821261,00000010,false,Rx,9,4,31,08,00,2C,00,00,00,00,
